Outlet_ID,mean_volume,max_volume,std_volume,total_volume,months_active,mean_bill,max_bill,cooler_count,outlet_size,outlet_type,distributor,latitude,longitude,peak_month_volume,consistency_score
OUT_16324,12.419330948691337,92.11220216595191,15.635768702203311,819.6758426136282,66,3848.115204193319,11933.657024796494,1,Small,Bakery,DIST_NW_01,7.748389,79.9065,139.9599343834946,0.3157894736842105
OUT_16325,19.004133373830086,69.5364930354702,23.417866581634417,532.1157344672424,28,3702.193148735109,7535.6721816375775,0,Small,Grocery,DIST_NW_02,8.092887,79.909138,88.45788635614669,0.5
OUT_16326,63.89876040600926,401.6683144861557,78.10234327975787,13546.537206073963,212,17548.4143244941,62993.92015664473,4,Large,Bakery,DIST_NW_01,7.548447,79.87336,755.0887014188015,0.5925925925925926
OUT_16327,25.952673783651726,172.65085087484636,33.42104495616811,2465.504009446914,95,7392.604941466268,21624.01639369927,2,Medium,SMMT,DIST_NW_01,7.607079,79.84898,237.99733717086372,0.45454545454545453
OUT_16328,67.57586068247483,431.3114410800856,81.0191191162906,17434.572056078505,258,18602.73815175515,63967.20478390693,5,Large,Bakry,DIST_NW_02,7.680006,80.076912,838.5643265765559,0.6129032258064516
OUT_16329,84.54349141734609,308.4306266558138,54.703600508713116,26123.93884795994,309,34680.010893445295,129158.98343220812,5,Extra Large,SMMT,DIST_NW_01,7.434463,80.096711,1121.9296610746235,0.20588235294117646
OUT_16330,63.08210618623885,353.00538561072074,73.83455805195089,15707.444440373474,249,18598.220516282854,66015.20629906148,2,Large,Hotel,DIST_NW_02,7.579834,79.869911,688.1578020625672,0.5757575757575758
OUT_16331,84.7334575574721,307.440810808607,54.6580236072316,26013.17147014393,307,35327.369201905625,137204.727771554,3,Extra Large,Hotel,DIST_NW_02,7.672505,80.050024,1169.5896775704036,0.17647058823529413
OUT_16332,11.755899484570795,67.22713271001228,14.445948049867093,681.8421701051061,58,3157.204573864216,9345.661075081298,1,Small,Eatery,DIST_NW_02,7.43832,80.161869,90.1977010239262,0.4
OUT_16333,15.069339474726192,78.12827352671718,18.752041964825224,768.5363132110358,51,3722.420966524595,10796.574708217862,0,Small,Hotel,DIST_NW_02,7.933181,79.912825,145.13134101084952,0.35294117647058826
OUT_16334,68.84177763203179,428.0948187598404,86.52841776898791,15558.241744839186,226,18557.863825289664,59670.0987633592,3,Large,Grocery,DIST_NW_01,7.562904,80.012348,769.3400823216574,0.6774193548387096
OUT_16335,28.580374941979603,176.68294169230788,37.06007892643645,3286.7431183276544,115,6485.973115156518,19237.663339902163,1,Medium,Kiosk,DIST_NW_01,7.809615,80.051988,218.53861114206055,0.6086956521739131
OUT_16336,84.06455299864156,294.91105086669825,52.866965915844844,27236.915171559864,324,34932.48618311461,122600.6988129352,4,Extra Large,SMMT,DIST_NW_02,7.430305,80.221464,1106.5597838070219,0.2222222222222222
OUT_16337,16.109705290227073,98.81274947000728,22.649873339793885,902.143496252716,56,4062.7294437375626,9735.044588487644,0,Small,SMMT,DIST_NW_02,7.886024,79.898699,136.32547277863918,0.35
OUT_16338,14.147196152622406,82.92706637890032,17.996852340058886,919.5677499204564,65,3925.1907327140166,9602.171826095962,0,Small,SMMT,DIST_NW_01,7.437301,80.236129,125.7000867897469,0.38095238095238093
OUT_16339,12.504247941281372,68.45855465719515,13.839740411207979,575.1954052989431,46,3774.9183822130162,13071.635765628984,1,Small,Kiosk,DIST_NW_01,8.084222,80.144245,95.14812660602959,0.38461538461538464
OUT_16340,15.64842287521635,69.04138215892122,16.60708759857012,782.4211437608175,50,4013.5890329004005,12437.724919009226,0,Small,SMMT,DIST_NW_02,7.720793,79.811113,117.20339316457519,0.47058823529411764
OUT_16341,26.244785948686932,182.88487732382112,32.765678136364706,3674.2700328161704,140,7688.545384567116,24506.89827128196,2,Medium,Eatery,DIST_NW_02,7.585399,79.895197,341.5612455399753,0.42857142857142855
OUT_16342,12.430906835466404,69.50195674124862,15.54855308417689,410.21992557039135,33,3355.7260114004125,12163.344824106089,1,Small,Eatery,DIST_NW_01,8.040411,80.213746,96.04735468372492,0.45454545454545453
OUT_16343,63.99506470500375,388.6863527201928,80.80976276874604,16958.692146825993,265,17654.281380071952,60527.131500123214,4,Large,Hotel,DIST_NW_01,7.690671,80.260936,814.0447060980703,0.6060606060606061
OUT_16344,14.148281308977106,104.56985454473252,21.51913643047069,764.0071906847637,54,3961.6123568463368,12119.137376271245,0,Small,SMMT,DIST_NW_01,7.44431,80.203795,147.40894370463755,0.3125
OUT_16345,16.035214765388925,72.04586283395848,19.9833795074715,625.373375850168,39,3770.3463684071394,9948.980538055128,1,Small,Bakery,DIST_NW_01,7.659566,80.057082,106.73660218445765,0.46153846153846156
OUT_16346,9.478499666648581,68.52578136053354,13.312157664261377,398.0969859992404,42,3198.3872839272885,7771.86058595591,0,Small,Grocery,DIST_NW_02,8.019455,80.105088,85.5200017099573,0.2857142857142857
OUT_16347,15.230070034695267,75.95189895174182,19.22621324600291,822.4237818735444,54,4050.183680829024,11478.428067991668,1,Small,SMMT,DIST_NW_01,80.266245,7.727684,150.5270316879087,0.4117647058823529
OUT_16348,30.861441949070617,181.1170361180181,39.18329431417877,4166.294663124533,135,7816.24887854514,26265.23635919792,2,Medium,Grocery,DIST_NW_01,7.580842,80.156011,391.2861932781335,0.52
OUT_16349,71.13558932841926,415.1182469370523,85.54978488323349,12875.541668443886,181,18963.867792701014,63523.01401740257,2,Large,SMMT,DIST_NW_01,7.471086,79.880096,858.9374884321819,0.5454545454545454
OUT_16350,14.437766069301752,71.19703578425644,17.471703297797102,1068.3946891283297,74,3249.412282145084,11350.58424042206,0,Small,SMMT,DIST_NW_02,7.792549,80.093547,101.73073662740664,0.45454545454545453
OUT_16351,66.6833999397943,408.5213435894769,81.27157519358057,15070.448386393511,226,17908.497903752177,64534.39661112527,3,Large,Kiosk,DIST_NW_02,7.586479,80.244939,735.5797011770709,0.5714285714285714
OUT_16352,14.034369356904199,71.65509976469993,16.699562871873944,884.1652694849645,63,3771.1719496831115,8389.036175966374,0,Small,Eatery,DIST_NW_01,7.83083,80.249999,133.785997526083,0.25
OUT_16353,12.950695000206496,97.129712651828,18.375767621733708,867.6965650138352,67,3776.762550051041,10694.209043606495,0,Small,Grocery,DIST_NW_02,7.857569,80.244003,156.06802867313905,0.3333333333333333
OUT_16354,14.284148291108975,98.7564090308331,18.66678895827833,985.6062320865193,69,3551.120451143438,10899.714979918412,2,small,Grocery,DIST_NW_02,7.484977,79.807284,153.60655916835827,0.3157894736842105
OUT_16355,14.832719610210104,76.3181850725879,18.378081472435724,800.9668589513456,54,3648.3988700766167,9508.211938642313,1,Small,Pharmacy,DIST_NW_01,8.07461,80.063152,102.09684256133536,0.5
OUT_16356,13.250802686969214,62.77048094993846,15.387207426013209,649.2893316614915,49,3962.0266115531535,11840.700069236882,1,Small,Pharmacy,DIST_NW_02,8.068409,79.901944,96.04754210360443,0.375
OUT_16357,13.35481745767031,66.08488998790116,15.863968161291565,881.4179522062404,66,3429.964403398209,8622.079588725263,1,Small,Hotel,DIST_NW_02,7.421257,80.1804,102.8644567466978,0.3684210526315789
OUT_16358,15.099506430775255,98.31314479822674,20.75236589655672,588.880750800235,39,3774.291381382358,11374.06446762982,1,Small,Kiosk,DIST_NW_02,7.812859,80.157961,140.5695634987818,0.3333333333333333
OUT_16359,27.012668832694363,193.37211947913727,34.38289712546267,4213.976337900321,156,7460.467480331829,24300.069780649148,2,Medium,Bakery,DIST_NW_01,7.856846,79.811571,338.2697492400499,0.5185185185185185
OUT_16360,15.307801320615653,69.77006165422208,19.678150919357105,796.0056686720139,52,3800.344975456193,10251.773609580703,1,Small,SMMT,DIST_NW_01,0.0,0.0,103.14935844651004,0.4666666666666667
OUT_16361,12.16147118334475,70.99944757925273,13.366207571276211,656.7194439006165,54,3975.1724453158668,13872.60427036499,0,Small,Pharmacy,DIST_NW_01,8.058484,79.80627,94.6061897201216,0.3125
OUT_16362,69.38353748154586,404.301428475191,85.33083400519473,18386.637432609652,265,18561.72385244632,63141.99692222365,5,Large,SMMT,DIST_NW_02,7.834739,80.242889,793.1345510767915,0.6363636363636364
OUT_16363,16.233329774588377,93.36786125880492,20.58015857909278,600.63320165977,37,3480.013360106552,11895.264695441656,0,Small,Eatery,DIST_NW_01,7.881139,80.281883,117.37193973996335,0.42857142857142855
OUT_16364,69.55685291208046,433.9903750610839,86.6717445287831,19475.918815382527,280,18001.130332950284,66515.70252195805,3,Large,Pharmacy,DIST_NW_01,7.962218,80.131995,928.7751631079566,0.6060606060606061
OUT_16365,13.502979695431916,94.67675947535668,17.949104418799173,891.1966598985065,66,3314.6451448311777,11574.59847532506,0,Small,Hotel,DIST_NW_02,8.092939,79.881476,118.93274249879599,0.32
OUT_16366,13.056714313834997,99.16604844702964,18.72629980698488,809.5162874577697,62,4032.4785399991692,11248.270316077984,0,Small,Bakery,DIST_NW_02,7.88628,80.121918,113.5607366209153,0.3
OUT_16367,29.143064945186126,205.6273133375058,40.85275496331534,3584.5969882578934,123,7230.374008464772,23325.075077486745,2,Medium,Bakery,DIST_NW_02,8.036242,79.875333,276.1363382807136,0.48148148148148145
OUT_16368,17.95614694652935,76.99200344804152,22.172363440567043,736.2020248077034,41,3444.149865386072,8150.98260529299,0,Small,Bakry,DIST_NW_01,7.521305,80.219358,85.42992994022394,0.4375
OUT_16369,12.134244897957714,71.41025584109516,14.349730284523513,715.9204489795052,59,3386.9764688004966,8745.586068861474,0,Small,SMMT,DIST_NW_01,7.559859,80.122473,91.72320499027876,0.36363636363636365
OUT_16370,27.214355714156525,166.4745301283063,33.5445426752542,3320.151397127096,122,7410.991397266549,20455.973175095107,1,Medium,Grocery,DIST_NW_01,8.003822,80.2424,247.23240335089622,0.5238095238095238
OUT_16371,14.591462073362885,60.64400787296126,15.857353582278916,539.8840967144267,37,3604.343978862894,10257.506112414856,0,Small,Hotel,DIST_NW_01,7.693079,79.890557,94.25604911262306,0.375
OUT_16372,13.560783912977044,66.11987809360436,16.787050456177823,989.9372256473242,73,3739.8138703871296,10894.93744598366,0,Small,Kiosk,DIST_NW_01,7.920128,79.85056,112.97925911936196,0.34782608695652173
OUT_16373,18.10589754977314,86.9848319915497,22.412544881319494,669.9182093416061,37,4123.676656259087,8625.726871351093,0,Small,Eatery,DIST_NW_01,7.561788,80.086893,100.2551182843604,0.46153846153846156
OUT_16374,14.07046085986382,69.75852080559986,16.71914022053727,773.8753472925101,55,3300.900678320047,8328.196617583215,0,Small,Kiosk,DIST_NW_02,7.96481,80.285958,106.90714771529181,0.4444444444444444
OUT_16375,29.211892421942792,195.34135347882085,39.35213122552602,4148.0887239158765,142,7233.757909025252,22121.765237807955,2,Medium,Eatery,DIST_NW_02,7.77879,79.808011,346.1342933347725,0.5185185185185185
OUT_16376,17.49950860463419,94.13398061776658,21.57108400348014,1329.9626539521985,76,3729.289302316838,12657.307020989309,0,Small,Grocery,DIST_NW_01,7.75542,80.149091,144.40227412631236,0.5416666666666666
OUT_16377,13.349513528008409,97.67447374115758,18.482079915171674,720.873730512454,54,3515.340184508237,8773.36121044843,0,Small,Bakery,DIST_NW_02,7.799012,80.048617,112.2865136880331,0.3888888888888889
OUT_16378,11.613006498247682,82.16473322735196,14.701501545576368,743.2324158878516,64,3811.854198509367,10527.77546285016,2,small,SMMT,DIST_NW_01,7.929481,79.903971,120.0259751188924,0.2777777777777778
OUT_16379,14.374138152305518,73.48663979330057,17.640274093526994,603.7138023968317,42,4019.1189556049594,10287.022231111789,1,Small,Grocery,DIST_NW_02,8.029779,80.025342,102.48034153816891,0.5
OUT_16380,14.630371006629709,87.75661118602231,19.71359923014385,994.8652284508202,68,3632.9656575968866,8861.82610019084,0,Small,Kiosk,DIST_NW_01,8.03046,79.862306,112.9372733561185,0.3181818181818182
OUT_16381,15.930690243155539,78.6881872418216,20.357457178551474,828.395892644088,52,3521.8743507319296,8934.661635747962,1,Small,Eatery,DIST_NW_02,7.771876,79.923219,108.0438807782073,0.4375
OUT_16382,68.48589231533964,433.9744729624976,87.17738830528151,15340.83987863608,224,18437.614609820852,65642.66004493859,5,Large,Pharmacy,DIST_NW_02,7.458703,80.282083,956.9437749543357,0.5862068965517241
OUT_16383,65.17792470983937,369.5089520542917,79.66263640166616,15968.591553910646,245,17388.001341199928,61988.50396658013,5,Large,Pharmacy,DIST_NW_01,7.906427,80.068586,845.8123739458275,0.6666666666666666
OUT_16384,27.050226911290824,159.4615623644378,35.58049360635471,4138.684717427496,153,7289.023825317198,25952.146568336306,1,Medium,SMMT,DIST_NW_01,7.433597,80.217468,304.6939248425494,0.5517241379310345
OUT_16385,15.223584221150082,91.44893498606277,19.101848147545088,669.8377057306036,44,3289.1317556840136,12723.166680162834,1,Small,Grocery,DIST_NW_01,7.730321,79.821523,98.82671628977695,0.4
OUT_16386,16.158761829771475,91.9306429711602,20.41416938582347,872.5731388076596,54,3861.147551029102,10438.829948695608,0,Small,Bakery,DIST_NW_02,7.550591,80.216804,127.80786068962965,0.42857142857142855
OUT_16387,31.919669584756054,182.4618897178715,44.602081759620894,3958.0390285097506,124,7930.706239895076,24690.000353295756,1,Medium,Kiosk,DIST_NW_02,7.821507,80.29376,318.5563616662978,0.5185185185185185
OUT_16388,84.25390107383025,323.9439504865651,54.94430998657927,26624.232739330357,316,34617.36925002017,136350.9076749083,3,Extra Large,Eatery,DIST_NW_02,7.839661,79.954163,1086.6619696956388,0.2
OUT_16389,65.0556529028059,357.418148671572,77.31307375252109,16068.746266993057,247,18018.850682282413,66110.50569664189,4,Large,Bakery,DIST_NW_02,7.63556,79.920243,707.5234703789762,0.6
OUT_16390,29.46025132113912,192.22087768126585,38.86811372054829,4036.054430996059,137,7338.333831901795,25176.263993988206,2,Medium,Kiosk,DIST_NW_01,7.505516,80.019263,328.9194017011166,0.5172413793103449
OUT_16391,14.611763849062042,64.43815114517014,16.924161298055964,862.0940670946604,59,3805.4050653617805,14306.51980112876,0,Small,Grocery,DIST_NW_01,8.018113,79.958759,103.8678820733286,0.42857142857142855
OUT_16392,16.82394584864422,93.4140655554813,23.075245901892842,672.9578339457689,40,3910.98421438793,13427.320694458478,0,Small,Hotel,DIST_NW_02,7.625114,79.947207,127.46873788525804,0.38461538461538464
OUT_16393,13.4787134571474,89.80317827521652,16.996516318208972,1064.8183631146446,79,3886.01230662126,11047.90918923642,1,Small,Hotel,DIST_NW_02,8.064337,80.156212,117.06441683596425,0.32
OUT_16394,67.77422231356766,417.0182039692143,84.45411339699177,16130.264910629105,238,17481.16773345708,63490.76609621203,4,Large,Kiosk,DIST_NW_01,7.487214,80.283128,774.2495203723822,0.5
OUT_16395,15.455858581150228,69.33901636423573,18.91731050228555,664.6019189894598,43,3644.301186192269,8809.391022345246,0,Small,Pharmacy,DIST_NW_01,7.734828,79.839209,108.24342585280412,0.4666666666666667
OUT_16396,16.491746277429467,85.67106425058,21.227888492051495,1154.4222394200626,70,4117.458284199083,11714.805789840892,0,Small,Eatery,DIST_NW_02,7.872458,80.27856,162.11632166469013,0.47619047619047616
OUT_16397,71.55175254383195,429.47455394689433,88.4784887759141,15884.489064730693,222,18417.644504970467,64633.96831046544,5,Large, Eatery ,DIST_NW_01,7.90888,79.971844,869.1027595060591,0.6071428571428571
OUT_16398,27.668197529930143,160.78270526315367,35.68613332855854,3735.2066665405696,135,7264.299862857501,22634.004483797547,1,Medium,Grocery,DIST_NW_02,8.032012,79.885377,280.63558534285994,0.5384615384615384
OUT_16399,11.468896149097779,66.3557785401641,15.265529638209447,539.0381190075956,47,3049.518218619008,8583.931126755226,0,Small,Bakery,DIST_NW_01,7.651597,80.012237,85.86471012892049,0.3125
OUT_16400,11.41877466922647,83.07774692368731,13.772078003004832,867.8268748612118,76,3626.636277259624,11504.526994055246,1,Small,Hotel,DIST_NW_01,7.773845,80.000665,116.44795317298096,0.42105263157894735
OUT_16401,11.273202549638063,63.4495740075424,11.331704486610134,698.9385580775598,62,3493.858887013994,10133.557739184713,1,Small,SMMT,DIST_NW_02,7.559073,80.111164,110.59920901202244,0.4375
OUT_16402,29.64201286106438,194.4042466649697,38.56332933076205,4031.3137491047555,136,7729.050741023343,24110.89484745263,1,Medium,Eatery,DIST_NW_01,7.57624,79.936246,330.3016209580625,0.4642857142857143
OUT_16403,66.21587838144698,427.3594864643161,84.15920357966479,14964.788514207017,226,18526.95587901673,66059.97000805753,5,Large,Kiosk,DIST_NW_02,7.926876,79.862771,847.4342615289224,0.5555555555555556
OUT_16404,28.439569113796008,186.93520159794505,35.33500618310512,3355.869155427929,118,7458.814643612636,26122.069391046844,1,Medium,Kiosk,DIST_NW_02,7.850519,79.983143,297.2114681414918,0.5217391304347826
OUT_16405,12.982987403403254,66.2495168265427,15.655452998104481,675.1153449769691,52,3600.5688144359406,9880.835518020964,0,Small,Hotel,DIST_NW_01,7.734064,79.949462,94.88202568176516,0.35294117647058826
OUT_16406,17.133236334101145,96.20751433685784,23.653121408230266,1062.260652714271,62,3435.88954513024,8081.477845672567,0,Small,Eatery,DIST_NW_02,7.792901,79.829837,129.40247187218733,0.5555555555555556
OUT_16407,26.974860838325757,175.0607812131125,33.70383118249495,3021.184413892485,112,7617.958425128266,26748.100716272293,2,Medium,Hotel,DIST_NW_02,7.709687,80.195566,288.44935540753306,0.5454545454545454
OUT_16408,14.692783890294132,69.58456309426779,16.69293735310592,778.717546185589,53,3670.981757479997,13004.818079029956,0,Small,Hotel,DIST_NW_01,8.026113,79.962526,102.77689767653386,0.4
OUT_16409,25.143556052538855,174.77332980175944,28.893511343467022,3193.2316186724347,127,7328.656887491567,23567.03507451909,1,Medium,Eatery,DIST_NW_01,7.81213,80.009128,295.63344097855816,0.4074074074074074
OUT_16410,10.536506385135631,64.10475251359806,13.137665233226981,421.46025540542524,40,4094.3065768709507,11629.373967017842,1,Small,Pharmacy,DIST_NW_02,7.983795,80.134666,81.78449768603407,0.35714285714285715
OUT_16411,32.852417753380195,192.682093637955,41.360906533300614,4172.257054679285,127,8055.956283076581,22905.723226886912,2,Medium,Hotel,DIST_NW_02,7.428593,79.945053,335.9599243318795,0.5384615384615384
OUT_16412,15.784227077064322,65.81725047360194,17.764166135779202,994.4063058550523,63,3251.1301575315683,9489.418631742188,1,Small,Bakery,DIST_NW_01,8.062304,80.076038,101.85807569953475,0.45
OUT_16413,64.3544722105417,388.5938009556904,80.48650551390837,15380.718858319467,239,18288.40478567053,61772.69243295918,2,Large,Pharmacy,DIST_NW_02,7.527742,79.959593,850.4446393067508,0.5483870967741935
OUT_16414,66.4923455126649,433.351458903056,82.08471100003018,15825.178232014247,238,18081.658763443706,66928.89547675448,4,Large,Kiosk,DIST_NW_02,8.010042,79.802158,830.6461058871889,0.6
OUT_16415,13.23046515467124,79.95553736446891,15.453162777473096,780.5974441256031,59,4115.1487408540215,11909.935647564636,1,Small,Pharmacy,DIST_NW_02,7.885861,80.050552,89.41141440846542,0.42105263157894735
OUT_16416,14.555891250366054,93.79738489500028,19.892509689620493,625.9033237657403,43,3388.3002674948584,8427.829581564085,1,Small,Kiosk,DIST_NW_01,7.607724,80.275597,117.84942500429929,0.26666666666666666
OUT_16417,67.12019679868959,417.1067795591219,84.62468671765338,17585.491561256673,262,18243.55750617777,62115.98125576726,5,Large,Grocery,DIST_NW_01,8.033163,79.935619,942.8651505255709,0.625
OUT_16418,17.485402606429844,80.28220289502275,21.382075709738686,996.6679485665011,57,3800.8175047400377,11824.54299369743,0,Small,Hotel,DIST_NW_02,7.849288,80.261422,105.85929642427979,0.47619047619047616
OUT_16419,27.060772330305664,139.5827493813938,32.2253642255796,3111.9888179851514,115,7318.257454146978,24164.5846849817,2,Medium,Eatery,DIST_NW_01,7.651676,79.984136,237.38845965236547,0.5
OUT_16420,15.066574127192519,79.00004200988337,18.823435806089673,708.1289839780484,47,3397.2547332301515,11196.392098829892,0,Small,Eatery,DIST_NW_01,7.741561,80.17518,122.41389048854833,0.35714285714285715
OUT_16421,26.846057337316953,153.78313153134758,34.94822929798269,4322.21523130803,161,6758.368615666801,21234.506069934974,1,Medium,Grocery,DIST_NW_02,7.41864,80.154816,285.68720958116967,0.5666666666666667
OUT_16422,11.394915479371425,80.65889283468809,14.205611560941195,797.6440835559998,70,3375.090966923419,11380.19771461906,1,Small,Eatery,DIST_NW_02,7.483279,80.091963,97.73792786517782,0.3333333333333333
OUT_16423,28.40123848916299,189.77876731488675,37.76152784292247,3464.9510956778845,122,8170.647579619951,24427.901860719805,2,Medium,Bakry,DIST_NW_02,7.443208,79.874854,308.23987868869546,0.36
OUT_16424,66.38558785627154,411.0025792233022,82.66013675044987,18189.651072618402,274,17929.598620036257,64991.46493622847,2,Large,Kiosk,DIST_NW_02,7.620832,80.062787,897.281151740965,0.5454545454545454
OUT_16425,26.122897656674112,149.4505625407691,32.94552296442684,2899.6416398908264,111,6748.011923316549,21191.261134124783,1,Medium,SMMT,DIST_NW_02,7.830226,80.183358,239.6764686429023,0.4782608695652174
OUT_16426,70.91154673960324,416.15088972234696,88.33658516927247,17160.594310983983,242,17962.490489299922,58332.08042591155,2,Large,Bakry,DIST_NW_01,8.098884,80.006346,947.4114852145733,0.5666666666666667
OUT_16427,14.56277112103703,74.94943646980268,18.91369337138805,582.5108448414812,40,3830.6586019423216,8608.65505605534,0,Small,Grocery,DIST_NW_02,8.055749,79.805182,133.4371007375935,0.3333333333333333
OUT_16428,15.96769745431872,88.8241965781242,20.81799415850176,846.2879650788922,53,3612.686240981119,9608.479507512266,0,Small,Grocery,DIST_NW_01,7.555356,80.207062,141.9665331509677,0.3333333333333333
OUT_16429,28.009264202264568,189.876380096132,35.32491981751463,3753.2414031034523,134,7568.844189661903,26088.37330506052,1,Medium,Eatery,DIST_NW_01,7.578818,79.806275,359.4363825246621,0.38461538461538464
OUT_16430,11.322457173666283,62.87237947010481,13.905997019991245,498.1881156413165,44,3428.5591288440924,8174.124598684686,1,Small, Eatery ,DIST_NW_01,7.453431,80.074141,84.59242431439658,0.4117647058823529
OUT_16431,12.202741815002007,79.1624519444875,14.685921962761508,646.7453161951064,53,3676.2659476018907,11151.631801537627,0,Small,Kiosk,DIST_NW_02,8.067779,80.055638,122.88543428375068,0.35294117647058826
OUT_16432,12.7280582766272,89.16447240234268,17.70625517566648,420.0259231286976,33,3428.186745201224,8985.150030392504,0,Small,Pharmacy,DIST_NW_01,7.764545,80.024513,133.24128685812852,0.18181818181818182
OUT_16433,26.868257771318703,165.92640695960262,33.409759195191086,2874.9035815311013,107,7117.3421909498,21312.16794327124,1,Medium,Pharmacy,DIST_NW_02,7.47559,80.031993,229.34489087413627,0.5
OUT_16434,14.441183686055592,89.95713567797239,19.032487090326867,895.3533885354467,62,4037.011286837584,10147.882297218408,0,Small,Hotel,DIST_NW_01,7.967947,80.053873,158.35854106227424,0.3684210526315789
OUT_16435,68.38251307041989,376.41111722507895,86.88517677254337,17095.628267604974,250,17941.150643085435,61179.94344087942,5,Large,Eatery,DIST_NW_02,8.015131,80.063942,687.3382796130726,0.59375
OUT_16436,26.98475903387747,202.78684887905968,37.21896054125919,3615.957710539581,134,6874.016377418447,24481.5424783355,1,Medium,Grocery,DIST_NW_01,7.784757,80.168885,331.39608496253277,0.5384615384615384
OUT_16437,82.45098541272058,288.58405393706573,53.94635055974292,26219.413361245148,318,34286.682511956686,133594.08489269405,3,Extra Large,Grocery,DIST_NW_02,7.718805,80.294778,1079.0872427012187,0.17142857142857143
OUT_16438,15.680080635279399,87.23363292162155,20.612573128509993,1019.205241293161,65,3605.3085102079635,9806.3281436318,1,Small,Pharmacy,DIST_NW_02,7.637526,79.814553,121.7553022104921,0.34782608695652173
OUT_16439,28.525916803018056,191.54702214756003,37.55727954411689,3366.0581827561305,118,7416.10483642978,25984.64394417432,2,Medium,Bakery,DIST_NW_01,7.805319,79.800508,389.9901811540255,0.5
OUT_16440,14.171760832469717,101.95198666411147,20.85198207555508,821.9621282832436,58,3778.8911801348636,12813.5213908218,0,Small,Pharmacy,DIST_NW_01,7.718762,80.186358,139.56108662428124,0.3333333333333333
OUT_16441,84.45209704172947,288.03092119810526,53.539350015433264,25082.272821393653,297,34805.96016372695,133334.16366834962,4,Extra Large,SMMT,DIST_NW_01,7.795509,79.932438,1029.0894239060558,0.24242424242424243
OUT_16442,10.831748806380292,68.95173580159648,14.367783883121037,519.923942706254,48,3398.6757148324027,9461.763345127814,0,Small,Bakery,DIST_NW_01,8.050723,80.116796,95.48018939701024,0.375
OUT_16443,14.929432833017149,66.00821681884031,15.872317069893848,821.1188058159432,55,4040.0045899093266,12578.914596733752,0,Small,Pharmacy,DIST_NW_01,7.855596,79.833515,97.46468661876118,0.45
OUT_16444,29.75105155860552,196.47042183425685,37.31749253441351,4016.3919604117455,135,7995.516184428464,24054.6849945247,1,Medium,Pharmacy,DIST_NW_02,7.403897,79.941232,281.8276863341931,0.5357142857142857
OUT_16445,14.631117663553516,86.47460350608198,19.794977418710076,731.5558831776758,50,3966.2035575153777,11524.384371820464,0,Small,Kiosk,DIST_NW_01,7.628522,80.019932,152.60297800441248,0.3333333333333333
OUT_16446,13.799190386193215,56.92343330226892,14.48706223191226,427.77490197198966,31,3529.5592981690884,9406.062353408504,1,Small,Eatery,DIST_NW_01,79.944694,7.756351,79.42202389667634,0.3076923076923077
OUT_16447,15.326475153704623,94.39929642535814,20.539957068107206,842.9561334537542,55,3510.688986301978,8813.301624628954,0,Small,Eatery,DIST_NW_02,7.948445,79.959549,130.39713290373265,0.35294117647058826
OUT_16448,27.912459072644385,185.0105735215663,36.09208859356982,3851.919352024925,138,6914.285241194459,20653.715576522824,2,Medium,Kiosk,DIST_NW_02,7.63266,79.907297,273.89368290925836,0.5
OUT_16449,26.294095140655642,169.03591284031944,34.78010057332884,2997.5268460347434,114,6793.717313528581,23368.659761765623,2,Medium,Grocery,DIST_NW_01,7.582001,80.038019,343.15724373807234,0.45454545454545453
OUT_16450,14.582402800988362,66.77296260772567,17.685609183165674,568.7137092385461,39,2887.784588025052,7214.13997064207,0,Small,SMMT,DIST_NW_01,8.028987,80.194037,88.60835694084227,0.4
OUT_16451,69.85750434615582,430.0865685153664,86.12983224574823,17743.80610392358,254,18579.322166444315,72026.49856937917,3,Large,Grocery,DIST_NW_02,7.545402,80.212114,895.1252900518846,0.5806451612903226
OUT_16452,29.06698038413702,170.71009064764112,36.624017058531436,3546.171606864716,122,6734.194191176237,24446.96289584176,2,Medium,SMMT,DIST_NW_02,7.563915,80.131898,279.9736905739675,0.48148148148148145
OUT_16453,16.17566223773999,90.44692851371512,19.58764725641509,695.5534762228195,43,4075.706599150755,12809.128787700947,1,Small,SMMT,DIST_NW_01,8.020017,79.905488,115.55613540849681,0.4
OUT_16454,29.06707525092633,155.55720504282772,35.3798855969259,3953.122234125981,136,7586.646900044143,24748.53242495913,2,Medium,Pharmacy,DIST_NW_02,7.566458,79.810632,257.42315839823857,0.5925925925925926
OUT_16455,26.132389748731622,175.44863748018918,34.811370563781004,3972.123241807207,152,7145.6367191154295,21449.29883421888,1,Medium,Hotel,DIST_NW_02,7.868878,80.162153,316.8739594026292,0.4642857142857143
OUT_16456,14.496126071233185,71.31254653761378,17.24675841094158,753.7985557041256,52,3132.5176199819844,10420.649384246644,0,Small,Pharmacy,DIST_NW_02,7.44637,80.129398,107.50344634317976,0.3888888888888889
OUT_16457,24.3175064278203,173.93853616818578,30.34280709637177,3234.2283549001,133,7403.117087522289,22719.164970319223,1,Medium,Grocery,DIST_NW_02,7.416567,79.806213,279.9324516386667,0.375
OUT_16458,12.54462057968423,73.16003143273835,15.669098605693632,715.0433730420011,57,3189.438207181999,11318.888345893118,1,Small,Bakery,DIST_NW_01,8.044124,79.839249,98.44573708239766,0.35294117647058826
